user_id,card_id,year,month,day,time,amount,use_chip,merchant_name,merchant_city,merchant_state,zip,mcc,errors,is_fraud,tx_date,declined
3296,5295,2024,9,18,09:10,6.03,Swipe Transaction,Transit Merchant 02952,Madison,VA,40036,4111,Insufficient Balance,False,2024-09-18,True
4864,7787,2024,9,18,23:13,120.79,Chip Transaction,Grocery Merchant 01407,Franklin,WA,38549,5411,,False,2024-09-18,False
4119,6603,2024,9,18,12:28,109.33,Swipe Transaction,Misc Merchant 02425,Madison,MI,25642,5999,Bad CVV,False,2024-09-18,True
4860,7779,2024,9,18,02:26,30.64,Chip Transaction,Taxis/Rideshare Merchant 01355,Fort Worth,TX,83362,4121,,False,2024-09-18,False
32,51,2024,9,18,23:40,48.88,Chip Transaction,Gas Merchant 03480,Miami,FL,70090,5541,,False,2024-09-18,False
4143,6647,2024,9,18,15:25,4.1,Chip Transaction,Target #6360,Georgetown,MI,18465,5812,Bad Card Number,False,2024-09-18,True
926,1494,2024,9,18,02:58,17.54,Chip Transaction,Transit Merchant 03749,Riverside,NC,40623,4111,,False,2024-09-18,False
2922,4710,2024,9,18,16:57,0.5,Chip Transaction,Restaurants Merchant 01397,Buffalo,NY,26711,5812,Bad Expiration,False,2024-09-18,True
709,1138,2024,9,18,14:48,102.11,Chip Transaction,Macys #3071,Riverside,IN,71051,5411,Bad CVV,False,2024-09-18,True
689,1104,2024,9,19,19:15,65.72,Chip Transaction,Liquor Merchant 02712,Sacramento,CA,83424,5921,,False,2024-09-19,False
1498,2423,2024,9,19,03:31,66.23,Swipe Transaction,Apparel Merchant 03502,Riverside,CO,19070,5651,Technical Glitch,False,2024-09-19,True
3895,6248,2024,9,19,08:19,0.5,Chip Transaction,Software/Subscriptions Merchant 00425,Los Angeles,CA,72220,5734,Bad PIN,False,2024-09-19,True
2987,4797,2024,9,19,19:36,67.05,Chip Transaction,United #9641,Buffalo,NY,43451,7997,,False,2024-09-19,False
4000,6413,2024,9,19,12:42,2.99,Chip Transaction,Fast Merchant 02443,Jacksonville,FL,51463,5814,Bad PIN,False,2024-09-19,True
2569,4142,2024,9,19,16:31,7.63,Swipe Transaction,Whole Foods #1040,Riverside,MO,61786,5814,Bad Expiration,False,2024-09-19,True
3793,6094,2024,9,19,21:07,18.31,Chip Transaction,United #2421,Jacksonville,FL,71036,4121,,False,2024-09-19,False
3431,5522,2024,9,19,10:49,50.71,Swipe Transaction,Hyatt #1960,Miami,FL,63060,5912,Bad Card Number,False,2024-09-19,True
4626,7416,2024,9,19,00:55,46.0,Chip Transaction,Restaurants Merchant 02466,Riverside,VA,16083,5812,Bad PIN,False,2024-09-19,True
737,1185,2024,9,19,12:58,53.26,Chip Transaction,Best Buy #1723,Riverside,AL,14065,5912,Bad PIN,False,2024-09-19,True
2236,3605,2024,9,19,08:15,11.55,Chip Transaction,Misc Merchant 00348,Georgetown,NC,17070,5999,Bad PIN,False,2024-09-19,True
3807,6118,2024,9,20,03:07,71.72,Chip Transaction,Department Merchant 00291,Madison,IL,51679,5311,,False,2024-09-20,False
4408,7080,2024,9,20,14:41,52.68,Chip Transaction,Grocery Merchant 00186,San Jose,CA,16087,5411,,False,2024-09-20,False
4245,6812,2024,9,20,10:46,52.58,Chip Transaction,Safeway #1973,Madison,MO,32342,5411,,False,2024-09-20,False
2915,4697,2024,9,20,04:37,82.08,Chip Transaction,Uber #4719,Franklin,IL,75042,5411,,False,2024-09-20,False
492,802,2024,9,20,15:40,19.94,Swipe Transaction,Whole Foods #7206,San Antonio,TX,24246,4121,,False,2024-09-20,False
1929,3121,2024,9,20,19:31,40.63,Chip Transaction,Restaurants Merchant 00502,Springfield,NJ,25624,5812,,False,2024-09-20,False
1635,2635,2024,9,20,12:43,18.37,Swipe Transaction,Home Merchant 00081,Houston,TX,95823,5200,Insufficient Balance,False,2024-09-20,True
3711,5970,2024,9,20,09:43,161.88,Chip Transaction,Department Merchant 03205,Rochester,NY,79194,5311,Insufficient Balance,False,2024-09-20,True
717,1154,2024,9,20,21:15,1.52,Chip Transaction,Fast Merchant 03348,Albany,NY,71087,5814,Technical Glitch,False,2024-09-20,True
3812,6124,2024,9,20,08:59,107.48,Swipe Transaction,Publix #5934,Madison,IL,32109,5411,Insufficient Balance,False,2024-09-20,True
2477,3993,2024,9,20,05:56,20.16,Swipe Transaction,Macys #8068,San Diego,CA,53910,5411,,False,2024-09-20,False
3385,5449,2024,9,20,08:16,11.17,Chip Transaction,Fast Merchant 01067,Orlando,FL,87866,5814,Bad Expiration,False,2024-09-20,True
4033,6468,2024,9,20,05:40,102.24,Chip Transaction,United #1422,Georgetown,TN,16578,5921,,False,2024-09-20,False
2608,4204,2024,9,20,07:40,35.25,Chip Transaction,Gas Merchant 00111,San Jose,CA,36051,5541,Bad Card Number,False,2024-09-20,True
468,760,2024,9,20,17:46,35.09,Chip Transaction,Grocery Merchant 03113,Madison,SC,78479,5411,,False,2024-09-20,False
1938,3132,2024,9,20,12:37,20.58,Chip Transaction,Amazon #4728,Miami,FL,97069,5541,Technical Glitch,False,2024-09-20,True
3155,5075,2024,9,20,06:01,0.5,Swipe Transaction,Kroger #404,Riverside,NJ,73855,5651,Bad CVV,False,2024-09-20,True
2908,4685,2024,9,20,21:57,383.5,Swipe Transaction,Airlines Merchant 03814,Springfield,IL,46169,4511,Insufficient Balance,False,2024-09-20,True
2391,3856,2024,9,20,19:30,47.78,Chip Transaction,Restaurants Merchant 02632,Los Angeles,CA,36553,5812,Bad Expiration,False,2024-09-20,True
4338,6965,2024,9,20,05:47,13.06,Chip Transaction,Fast Merchant 02375,Franklin,CO,21847,5814,,False,2024-09-20,False
1614,2601,2024,9,20,08:12,120.67,Chip Transaction,Misc Merchant 01378,Riverside,MI,32976,5999,,False,2024-09-20,False
3741,6018,2024,9,20,22:51,20.8,Chip Transaction,Hyatt #5446,Orlando,FL,57202,5812,Bad CVV,False,2024-09-20,True
4956,7921,2024,9,20,18:24,135.93,Chip Transaction,Airlines Merchant 01588,Fort Worth,TX,80019,4511,,False,2024-09-20,False
2772,4476,2024,9,21,12:18,118.47,Chip Transaction,Macys #8068,San Diego,CA,53910,5411,,False,2024-09-21,False
4702,7532,2024,9,21,11:40,30.68,Chip Transaction,Walgreens #9103,San Francisco,CA,16728,5812,,False,2024-09-21,False
2680,4324,2024,9,21,06:24,193.63,Chip Transaction,Safeway #7840,San Jose,CA,20601,5732,,False,2024-09-21,False
4438,7130,2024,9,21,21:07,289.84,Chip Transaction,Electronics Merchant 03203,Houston,TX,43981,5732,Bad CVV,False,2024-09-21,True
3182,5113,2024,9,21,20:07,33.95,Chip Transaction,Taco Bell #3744,Georgetown,IN,98501,5812,,False,2024-09-21,False
804,1298,2024,9,21,15:03,11.74,Chip Transaction,Fast Merchant 02344,Franklin,OH,26771,5814,Insufficient Balance,False,2024-09-21,True
2898,4672,2024,9,21,22:25,116.86,Swipe Transaction,Grocery Merchant 01290,Georgetown,CO,77040,5411,,False,2024-09-21,False
1192,1915,2024,9,21,12:19,135.61,Chip Transaction,McDonalds #2895,Georgetown,NC,17693,5651,,False,2024-09-21,False
4249,6821,2024,9,21,22:20,20.76,Chip Transaction,Fast Merchant 01565,Madison,IL,20977,5814,,False,2024-09-21,False
1083,1741,2024,9,21,05:41,144.64,Chip Transaction,Hotels Merchant 01118,Franklin,PA,44364,7011,,False,2024-09-21,False
4294,6905,2024,9,21,04:30,0.5,Chip Transaction,Home Merchant 03065,Riverside,OH,43163,5200,,False,2024-09-21,False
2492,4017,2024,9,21,07:21,42.02,Chip Transaction,Misc Merchant 00303,Tampa,FL,58443,5999,,False,2024-09-21,False
483,786,2024,9,21,17:31,111.64,Chip Transaction,Macys #1606,Madison,MO,98663,5411,Bad Expiration,False,2024-09-21,True
1877,3030,2024,9,21,13:28,38.06,Chip Transaction,Fast Merchant 00394,Franklin,WA,86172,5814,Technical Glitch,False,2024-09-21,True
4517,7248,2024,9,21,19:05,112.48,Swipe Transaction,Electronics Merchant 03865,Georgetown,WI,63326,5732,Bad Expiration,False,2024-09-21,True
1203,1936,2024,9,22,13:54,0.5,Chip Transaction,Restaurants Merchant 01963,Riverside,MA,71777,5812,,False,2024-09-22,False
3769,6059,2024,9,22,00:32,2.03,Chip Transaction,Taxis/Rideshare Merchant 03873,San Jose,CA,92179,4121,Insufficient Balance,False,2024-09-22,True
3142,5052,2024,9,22,15:51,23.56,Chip Transaction,Restaurants Merchant 00367,Madison,PA,17666,5812,,False,2024-09-22,False
2829,4567,2024,9,22,10:02,102.05,Chip Transaction,Shell #3723,Rochester,NY,13442,5411,Bad Card Number,False,2024-09-22,True
3567,5735,2024,9,22,04:00,0.5,Chip Transaction,Grocery Merchant 00321,San Francisco,CA,64511,5411,Bad CVV,False,2024-09-22,True
3516,5647,2024,9,22,15:41,4.78,Chip Transaction,Fast Merchant 02249,Riverside,IN,86457,5814,Bad Card Number,False,2024-09-22,True
2059,3321,2024,9,22,18:16,103.19,Chip Transaction,Grocery Merchant 01407,Franklin,WA,38549,5411,Bad Expiration,False,2024-09-22,True
3132,5040,2024,9,22,12:33,59.56,Chip Transaction,Restaurants Merchant 03130,San Francisco,CA,22023,5812,,False,2024-09-22,False
2390,3854,2024,9,22,19:11,106.43,Swipe Transaction,Misc Merchant 03108,Sacramento,CA,10993,5999,,False,2024-09-22,False
4368,7014,2024,9,22,02:53,55.34,Chip Transaction,Grocery Merchant 01179,Riverside,PA,17985,5411,,False,2024-09-22,False
4129,6622,2024,9,22,03:56,77.93,Chip Transaction,Home Depot #9006,San Jose,CA,96159,5411,,False,2024-09-22,False
502,818,2024,9,22,02:32,46.32,Chip Transaction,Exxon #1441,Springfield,PA,23866,5311,,False,2024-09-22,False
2717,4385,2024,9,22,23:18,18.14,Chip Transaction,Amazon #405,San Antonio,TX,46776,5912,,False,2024-09-22,False
468,760,2024,9,22,22:21,9.78,Chip Transaction,Subway #6523,Franklin,AZ,29385,4111,Bad PIN,False,2024-09-22,True
1020,1647,2024,9,23,07:05,1.69,Swipe Transaction,Liquor Merchant 01926,Sacramento,CA,40185,5921,,False,2024-09-23,False
4278,6875,2024,9,23,11:56,12.72,Chip Transaction,Target #1780,Buffalo,NY,19872,5999,Technical Glitch,False,2024-09-23,True
4966,7937,2024,9,23,11:55,46.03,Chip Transaction,Restaurants Merchant 03573,Georgetown,IL,32339,5812,,False,2024-09-23,False
4042,6485,2024,9,23,03:28,268.37,Chip Transaction,Airlines Merchant 03973,San Antonio,TX,99013,4511,,False,2024-09-23,False
2939,4732,2024,9,23,06:26,25.32,Chip Transaction,Taxis/Rideshare Merchant 01932,Georgetown,PA,16669,4121,Bad Expiration,False,2024-09-23,True
1934,3127,2024,9,23,06:23,47.55,Chip Transaction,Taxis/Rideshare Merchant 02648,San Diego,CA,84403,4121,,False,2024-09-23,False
528,850,2024,9,23,08:57,26.08,Swipe Transaction,Gas Merchant 03828,Springfield,WA,76585,5541,,False,2024-09-23,False
2076,3345,2024,9,23,04:53,93.17,Chip Transaction,Restaurants Merchant 00419,Albany,NY,61976,5812,,False,2024-09-23,False
2483,4001,2024,9,23,13:47,1.75,Swipe Transaction,Amazon #7583,Springfield,OH,89471,4111,,False,2024-09-23,False
3496,5615,2024,9,23,00:34,12.83,Chip Transaction,Fast Merchant 02004,Springfield,TN,40131,5814,,False,2024-09-23,False
147,232,2024,9,23,13:09,61.76,Chip Transaction,Grocery Merchant 00135,Springfield,WI,88553,5411,,False,2024-09-23,False
490,798,2024,9,23,09:28,51.63,Chip Transaction,Misc Merchant 00828,Madison,NJ,32727,5999,,False,2024-09-23,False
4327,6949,2024,9,23,19:43,275.61,Chip Transaction,Shell #9003,Dallas,TX,67523,7011,,False,2024-09-23,False
2948,4743,2024,9,23,06:28,87.14,Chip Transaction,Kroger #5663,Springfield,TN,17493,5812,,False,2024-09-23,False
1221,1965,2024,9,23,19:28,29.13,Swipe Transaction,Restaurants Merchant 01855,Springfield,TN,83176,5812,,False,2024-09-23,False
3567,5735,2024,9,23,03:11,32.37,Chip Transaction,Gyms/Clubs Merchant 01603,Albany,NY,33421,7997,,False,2024-09-23,False
4388,7047,2024,9,24,12:51,24.05,Swipe Transaction,Trader Joes #6539,Springfield,WI,65489,7997,Bad Expiration,False,2024-09-24,True
1490,2409,2024,9,24,18:49,65.88,Chip Transaction,Gas Merchant 01144,Georgetown,MO,24198,5541,,False,2024-09-24,False
3763,6052,2024,9,24,02:19,119.06,Swipe Transaction,Trader Joes #253,Orlando,FL,51815,5200,,False,2024-09-24,False
4434,7124,2024,9,24,20:26,99.7,Chip Transaction,Misc Merchant 02625,Georgetown,MN,58556,5999,Technical Glitch,False,2024-09-24,True
1531,2474,2024,9,24,20:20,78.91,Chip Transaction,Taco Bell #888,Miami,FL,28426,5311,Bad Expiration,False,2024-09-24,True
1135,1822,2024,9,24,19:40,59.72,Chip Transaction,Nike #2239,Georgetown,PA,97863,5999,,False,2024-09-24,False
1083,1741,2024,9,24,15:35,24.18,Chip Transaction,Whole Foods #1570,Orlando,FL,15956,5812,,False,2024-09-24,False
607,973,2024,9,24,21:23,43.8,Chip Transaction,Costco #7074,Albany,NY,12815,5651,Insufficient Balance,False,2024-09-24,True
2250,3627,2024,9,25,04:53,39.74,Swipe Transaction,Apparel Merchant 03142,Riverside,KY,29708,5651,Bad Expiration,False,2024-09-25,True
4294,6905,2024,9,25,16:27,46.08,Swipe Transaction,Grocery Merchant 03556,Springfield,KY,92500,5411,,False,2024-09-25,False
352,572,2024,9,25,23:22,45.56,Chip Transaction,Restaurants Merchant 02406,Riverside,NJ,42884,5812,,False,2024-09-25,False
1398,2266,2024,9,25,18:25,9.68,Chip Transaction,Transit Merchant 01461,Riverside,MD,34394,4111,Bad Expiration,False,2024-09-25,True
2105,3398,2024,9,25,04:46,85.55,Chip Transaction,Home Merchant 02652,San Diego,CA,86662,5200,Technical Glitch,False,2024-09-25,True
3399,5473,2024,9,25,00:35,8.65,Swipe Transaction,Liquor Merchant 01373,Riverside,OK,27225,5921,Bad CVV,False,2024-09-25,True
3507,5633,2024,9,25,21:32,161.98,Chip Transaction,Medical/Doctors Merchant 03577,Albany,NY,35611,8011,,False,2024-09-25,False
2713,4374,2024,9,25,23:29,106.59,Chip Transaction,Nike #729,Springfield,CO,35387,5200,,False,2024-09-25,False
2510,4049,2024,9,25,18:36,36.4,Chip Transaction,Apparel Merchant 03142,Riverside,KY,29708,5651,,False,2024-09-25,False
2352,3798,2024,9,25,08:40,25.85,Swipe Transaction,Misc Merchant 02534,Georgetown,OH,68279,5999,,False,2024-09-25,False
474,769,2024,9,25,14:29,34.03,Chip Transaction,Drug Merchant 02369,Los Angeles,CA,14962,5912,,False,2024-09-25,False
4108,6584,2024,9,25,13:05,74.16,Chip Transaction,Grocery Merchant 00719,Madison,TN,19752,5411,Insufficient Balance,False,2024-09-25,True
80,115,2024,9,25,03:14,82.53,Chip Transaction,Grocery Merchant 00197,San Antonio,TX,51717,5411,Technical Glitch,False,2024-09-25,True
4154,6663,2024,9,25,17:48,66.34,Chip Transaction,Grocery Merchant 02480,Jacksonville,FL,97521,5411,,False,2024-09-25,False
767,1234,2024,9,26,09:33,6.16,Swipe Transaction,Apparel Merchant 01597,Rochester,NY,69361,5651,Bad CVV,False,2024-09-26,True
3200,5140,2024,9,26,22:40,77.89,Chip Transaction,Walmart #8438,San Jose,CA,36666,5812,,False,2024-09-26,False
2707,4366,2024,9,26,22:25,0.5,Chip Transaction,Medical/Doctors Merchant 01451,Springfield,LA,74714,8011,,False,2024-09-26,False
3756,6042,2024,9,26,03:33,8.21,Chip Transaction,Drug Merchant 00743,Georgetown,OH,81672,5912,,False,2024-09-26,False
2825,4562,2024,9,26,07:46,90.25,Swipe Transaction,Grocery Merchant 00765,Sacramento,CA,47756,5411,,False,2024-09-26,False
2934,4725,2024,9,26,14:03,90.41,Chip Transaction,Grocery Merchant 02552,Riverside,WA,45592,5411,Bad CVV,False,2024-09-26,True
144,227,2024,9,26,04:09,84.94,Chip Transaction,Home Merchant 01737,Madison,VA,39406,5200,Technical Glitch,False,2024-09-26,True
2065,3330,2024,9,26,07:04,35.93,Chip Transaction,Nike #6961,Los Angeles,CA,31548,5311,,False,2024-09-26,False
1093,1756,2024,9,26,22:24,27.37,Chip Transaction,American Airlines #9251,Springfield,WI,86050,4121,Bad CVV,False,2024-09-26,True
3598,5788,2024,9,26,19:32,57.47,Chip Transaction,Whole Foods #2199,Springfield,GA,56909,5541,Bad Card Number,False,2024-09-26,True
2790,4508,2024,9,26,23:10,6.52,Swipe Transaction,Uber #9534,Madison,MA,76340,5411,Insufficient Balance,False,2024-09-26,True
1867,3016,2024,9,26,12:51,5.75,Chip Transaction,Misc Merchant 02456,Buffalo,NY,14691,5999,,False,2024-09-26,False
3748,6028,2024,9,26,16:16,10.76,Swipe Transaction,Publix #8498,Rochester,NY,86964,5812,Bad Card Number,False,2024-09-26,True
374,615,2024,9,27,23:11,23.21,Swipe Transaction,Gas Merchant 01154,Springfield,WI,39173,5541,Bad Expiration,False,2024-09-27,True
3538,5692,2024,9,27,04:42,29.67,Chip Transaction,Dunkin #2744,Riverside,CO,63622,5734,Bad PIN,False,2024-09-27,True
1496,2416,2024,9,27,17:21,0.5,Chip Transaction,Medical/Doctors Merchant 01562,Riverside,VA,73824,8011,,False,2024-09-27,False
4124,6611,2024,9,27,00:56,32.75,Chip Transaction,Target #2920,Springfield,GA,20132,5411,,False,2024-09-27,False
4548,7295,2024,9,27,02:13,53.85,Chip Transaction,Chick-fil-A #2740,Madison,WA,32306,5541,,False,2024-09-27,False
4478,7184,2024,9,27,23:29,66.68,Chip Transaction,Grocery Merchant 02506,Riverside,PA,70056,5411,,False,2024-09-27,False
1475,2385,2024,9,27,12:32,399.53,Chip Transaction,Electronics Merchant 00652,San Diego,CA,30803,5732,Insufficient Balance,False,2024-09-27,True
2271,3663,2024,9,27,00:28,0.5,Swipe Transaction,United #1780,Springfield,SC,55585,5411,,False,2024-09-27,False
1652,2662,2024,9,27,04:53,54.38,Chip Transaction,Restaurants Merchant 01985,Franklin,VA,17783,5812,,False,2024-09-27,False
1405,2276,2024,9,27,23:43,20.86,Chip Transaction,Publix #5575,Madison,OK,61201,5812,,False,2024-09-27,False
1311,2108,2024,9,27,23:27,40.2,Chip Transaction,Adobe #7430,Franklin,MA,10201,5411,Bad PIN,False,2024-09-27,True
2784,4501,2024,9,27,04:27,43.82,Chip Transaction,Best Buy #521,Albany,NY,34492,5812,,False,2024-09-27,False
4203,6739,2024,9,27,03:52,2.03,Swipe Transaction,Microsoft #8444,Georgetown,IN,22041,5912,,False,2024-09-27,False
3480,5591,2024,9,28,12:47,117.74,Swipe Transaction,Grocery Merchant 00339,San Francisco,CA,70100,5411,Insufficient Balance,False,2024-09-28,True
2226,3587,2024,9,28,14:21,44.85,Chip Transaction,Gas Merchant 01206,Madison,WA,25808,5541,,False,2024-09-28,False
2727,4406,2024,9,28,12:23,84.06,Chip Transaction,Grocery Merchant 00699,Austin,TX,16451,5411,Bad Expiration,False,2024-09-28,True
2727,4406,2024,9,28,01:46,7.23,Chip Transaction,Fast Merchant 01017,Buffalo,NY,50725,5814,,False,2024-09-28,False
4876,7802,2024,9,28,04:33,42.24,Chip Transaction,Apparel Merchant 01004,Madison,TN,82702,5651,,False,2024-09-28,False
3793,6093,2024,9,28,06:37,27.09,Swipe Transaction,Amazon #5258,Springfield,IN,33042,5814,Bad Expiration,False,2024-09-28,True
2912,4694,2024,9,28,16:27,28.86,Chip Transaction,Gas Merchant 00465,Jacksonville,FL,51097,5541,Bad Expiration,False,2024-09-28,True
4250,6822,2024,9,28,13:51,0.5,Swipe Transaction,Bookstores Merchant 00243,Fort Worth,TX,55014,5942,Bad Expiration,False,2024-09-28,True
1414,2287,2024,9,28,07:05,63.8,Chip Transaction,Trader Joes #7636,Springfield,PA,12318,5999,Bad CVV,False,2024-09-28,True
1888,3049,2024,9,28,02:08,59.6,Swipe Transaction,Medical/Doctors Merchant 00625,Madison,NC,25692,8011,,False,2024-09-28,False
943,1523,2024,9,28,08:33,53.22,Chip Transaction,Restaurants Merchant 03398,Orlando,FL,93353,5812,Insufficient Balance,False,2024-09-28,True
1917,3101,2024,9,28,09:07,48.57,Chip Transaction,Medical/Doctors Merchant 01893,New York,NY,94264,8011,Insufficient Balance,False,2024-09-28,True
2579,4157,2024,9,28,17:50,59.7,Swipe Transaction,Restaurants Merchant 01986,Franklin,NJ,23019,5812,,False,2024-09-28,False
955,1539,2024,9,28,23:33,57.75,Chip Transaction,Gyms/Clubs Merchant 01550,Madison,NC,58659,7997,,False,2024-09-28,False
3125,5029,2024,9,28,10:33,73.84,Chip Transaction,Restaurants Merchant 03098,Georgetown,GA,28933,5812,Bad PIN,False,2024-09-28,True
1809,2917,2024,9,29,12:36,56.17,Chip Transaction,Gyms/Clubs Merchant 01599,New York,NY,14854,7997,Technical Glitch,False,2024-09-29,True
1057,1707,2024,9,29,01:53,38.61,Chip Transaction,Restaurants Merchant 03123,Riverside,WA,26577,5812,,False,2024-09-29,False
217,340,2024,9,29,08:47,118.26,Swipe Transaction,Misc Merchant 01925,Madison,IL,40234,5999,Insufficient Balance,False,2024-09-29,True
1680,2709,2024,9,29,08:38,43.09,Swipe Transaction,Restaurants Merchant 02592,San Francisco,CA,88109,5812,,False,2024-09-29,False
2996,4814,2024,9,29,22:14,200.59,Chip Transaction,Department Merchant 01050,Springfield,AL,81950,5311,,False,2024-09-29,False
4020,6445,2024,9,29,14:43,33.18,Chip Transaction,Restaurants Merchant 01915,Springfield,WA,14828,5812,,False,2024-09-29,False
3192,5126,2024,9,29,11:46,88.25,Chip Transaction,Best Buy #7453,Franklin,UT,39955,5411,,False,2024-09-29,False
1574,2536,2024,9,29,09:08,56.89,Chip Transaction,Taco Bell #3744,Georgetown,IN,98501,5812,Technical Glitch,False,2024-09-29,True
823,1331,2024,9,29,21:01,38.8,Chip Transaction,Drug Merchant 02451,Franklin,MI,54573,5912,,False,2024-09-29,False
718,1155,2024,9,29,22:10,61.8,Swipe Transaction,Wendys #7091,San Diego,CA,29947,5812,Insufficient Balance,False,2024-09-29,True
2062,3326,2024,9,29,10:48,0.5,Chip Transaction,Restaurants Merchant 03216,Franklin,GA,38697,5812,Bad CVV,False,2024-09-29,True
1633,2628,2024,9,29,16:09,60.18,Chip Transaction,Grocery Merchant 01601,Los Angeles,CA,29752,5411,,False,2024-09-29,False
584,942,2024,9,30,10:06,7.92,Chip Transaction,Fast Merchant 03102,San Jose,CA,96282,5814,,False,2024-09-30,False
301,483,2024,9,30,01:12,16.77,Chip Transaction,Drug Merchant 01804,Riverside,PA,34738,5912,,False,2024-09-30,False
406,668,2024,9,30,08:37,390.41,Chip Transaction,Home Depot #3193,Sacramento,CA,86267,4511,,False,2024-09-30,False
3979,6373,2024,9,30,19:07,9.01,Chip Transaction,Software/Subscriptions Merchant 00628,Franklin,MA,10340,5734,,False,2024-09-30,False
2499,4029,2024,9,30,17:40,27.78,Chip Transaction,Grocery Merchant 01627,Los Angeles,CA,16910,5411,Bad CVV,False,2024-09-30,True
3782,6078,2024,9,30,11:39,0.5,Chip Transaction,Fast Merchant 00409,Tampa,FL,70561,5814,Insufficient Balance,False,2024-09-30,True
967,1560,2024,9,30,01:46,9.72,Chip Transaction,Fast Merchant 01632,Madison,MI,75937,5814,Bad PIN,False,2024-09-30,True
1048,1691,2024,9,30,23:38,113.95,Chip Transaction,Grocery Merchant 03034,Franklin,IN,48050,5411,,False,2024-09-30,False
3369,5427,2024,9,30,10:09,39.23,Chip Transaction,Software/Subscriptions Merchant 03334,San Jose,CA,15444,5734,Bad Card Number,False,2024-09-30,True
4297,6910,2024,9,30,13:48,77.03,Chip Transaction,Gyms/Clubs Merchant 01603,Albany,NY,33421,7997,Bad CVV,False,2024-09-30,True
2478,3994,2024,9,30,06:10,0.53,Swipe Transaction,Panera #3982,Georgetown,NC,44361,5814,,False,2024-09-30,False
2717,4384,2024,9,30,10:20,27.2,Swipe Transaction,Drug Merchant 02369,Los Angeles,CA,14962,5912,,False,2024-09-30,False
3347,5383,2024,10,1,09:09,84.56,Chip Transaction,Nike #2798,San Jose,CA,31717,5411,,False,2024-10-01,False
2857,4607,2024,10,1,13:04,8.86,Chip Transaction,Fast Merchant 02049,Riverside,UT,81142,5814,,False,2024-10-01,False
3387,5453,2024,10,1,01:20,102.92,Chip Transaction,Macys #4390,Fort Worth,TX,25076,5411,,False,2024-10-01,False
2071,3338,2024,10,1,19:19,16.32,Chip Transaction,BP #2354,Dallas,TX,52960,5814,Insufficient Balance,False,2024-10-01,True
4899,7835,2024,10,1,07:54,47.15,Chip Transaction,Gyms/Clubs Merchant 01958,Madison,AZ,13385,7997,,False,2024-10-01,False
1029,1661,2024,10,1,13:06,23.8,Swipe Transaction,Taxis/Rideshare Merchant 01355,Fort Worth,TX,83362,4121,,False,2024-10-01,False
876,1417,2024,10,1,17:32,11.9,Chip Transaction,Fast Merchant 00360,Franklin,OR,45577,5814,,False,2024-10-01,False
1139,1828,2024,10,1,05:02,56.16,Swipe Transaction,Bookstores Merchant 01992,Orlando,FL,71919,5942,Insufficient Balance,False,2024-10-01,True
2107,3400,2024,10,1,07:43,73.69,Chip Transaction,Misc Merchant 03336,Georgetown,AL,88539,5999,Insufficient Balance,False,2024-10-01,True
3940,6316,2024,10,1,03:35,34.31,Chip Transaction,Drug Merchant 02730,Springfield,AZ,57686,5912,,False,2024-10-01,False
3705,5961,2024,10,1,13:28,324.25,Chip Transaction,Wendys #1572,Springfield,OH,58979,5732,,False,2024-10-01,False
1735,2786,2024,10,1,23:32,120.84,Chip Transaction,Grocery Merchant 01427,San Diego,CA,33806,5411,,False,2024-10-01,False
1857,2997,2024,10,1,16:20,66.03,Chip Transaction,Macys #8068,San Diego,CA,53910,5411,Bad PIN,False,2024-10-01,True
2126,3434,2024,10,2,18:16,63.76,Chip Transaction,Misc Merchant 00348,Georgetown,NC,17070,5999,Technical Glitch,False,2024-10-02,True
3825,6142,2024,10,2,17:12,15.13,Chip Transaction,Taxis/Rideshare Merchant 02648,San Diego,CA,84403,4121,,False,2024-10-02,False
534,860,2024,10,2,21:21,467.83,Chip Transaction,Wendys #1572,Springfield,OH,58979,5732,,False,2024-10-02,False
3848,6180,2024,10,2,03:38,34.05,Swipe Transaction,Misc Merchant 02625,Georgetown,MN,58556,5999,,False,2024-10-02,False
372,610,2024,10,2,14:21,13.47,Chip Transaction,Fast Merchant 01882,Fort Worth,TX,35739,5814,,False,2024-10-02,False
4934,7888,2024,10,2,11:45,20.46,Chip Transaction,Restaurants Merchant 03164,Franklin,OK,43247,5812,Insufficient Balance,False,2024-10-02,True
2051,3310,2024,10,2,19:48,44.57,Swipe Transaction,Home Merchant 00286,San Diego,CA,99921,5200,,False,2024-10-02,False
4673,7486,2024,10,2,21:18,52.65,Swipe Transaction,Nike #6378,San Antonio,TX,53127,4121,Insufficient Balance,False,2024-10-02,True
4756,7617,2024,10,2,06:13,47.42,Chip Transaction,Gyms/Clubs Merchant 02547,Madison,MA,85889,7997,Bad PIN,False,2024-10-02,True
2717,4384,2024,10,2,10:23,18.86,Chip Transaction,Movie Merchant 00222,Franklin,AL,38267,7832,,False,2024-10-02,False
1021,1648,2024,10,2,01:31,49.35,Swipe Transaction,Exxon #1684,Springfield,OK,72750,5411,Bad PIN,False,2024-10-02,True
3798,6102,2024,10,2,07:36,14.55,Chip Transaction,Drug Merchant 03256,Tampa,FL,78291,5912,,False,2024-10-02,False
2000,3229,2024,10,2,23:07,107.07,Chip Transaction,Airlines Merchant 02651,Los Angeles,CA,91923,4511,Bad Card Number,False,2024-10-02,True
